"JASID","自治体コード","遺跡名","時代","緯度","経度","草創期","早期","前期","中期","後期","晩期"
1311518700,13115,"済美台遺跡B地点","[縄文時代（中期～晩期）]［弥生時代（後期）］",35.6888086565039,139.645281525793,0,0,0,1,1,0
1311600100,13116,"氷川神社裏貝塚","[縄文時代（前期～晩期）][弥生時代][平安時代][近世]",35.74290873,139.7105424,0,0,1,0,0,0
1311600200,13116,"池袋東貝塚","[縄文時代（前期）][古墳時代][奈良時代][平安時代][中世]",35.74416267,139.7141473,0,0,1,0,0,0
1311600300,13116,"学習院大学周辺遺跡","[旧石器時代][縄文時代（後期）]",35.71868978,139.7094095,0,0,0,0,1,0
1311600500,13116,"染井遺跡","[縄文時代（早期～後期）][弥生時代（後期）][古墳時代][中世][近世]",35.73716819,139.7413728,0,1,0,0,1,1
1311600600,13116,"巣鴨遺跡","[縄文時代（中期～後期）][弥生時代（後期）][近世]",35.73549611,139.735708,0,0,0,1,1,0
1311600700,13116,"北大塚遺跡","[縄文時代][古墳時代][近世]",35.733017,139.731995,0,0,0,0,0,0
1311600800,13116,"駒込一丁目遺跡","[縄文時代（中期）][弥生時代（後期）][近世]",35.73394593,139.7494409,0,0,0,1,1,0
1311601100,13116,"高松遺跡","[縄文時代（中期？）][平安時代？][近世]",35.73959264,139.6983545,0,0,0,1,0,0
1311601200,13116,"雑司が谷遺跡","[縄文時代（早期）][平安時代][中世][近世]",35.72075244,139.714113,0,1,0,0,0,1
1311601300,13116,"東池袋遺跡","[縄文時代][近世]",35.72752539,139.7173746,0,0,0,0,0,0
1311601600,13116,"千早遺跡","[縄文時代][古墳時代]",35.73825502,139.6822183,0,0,0,0,0,0
1311601700,13116,"南池袋遺跡","[縄文時代][近世]",35.72537929,139.7173059,0,0,0,0,0,0
1320200100,13202,"西砂川遺跡","[縄文時代（早期～前期）]",35.73631785,139.3588667,0,1,1,0,0,1
1320200200,13202,"殿ヶ谷新田遺跡","[縄文時代（中期）][平安時代][中世]",35.73408838,139.3647032,0,0,0,1,0,0
1320200300,13202,"松中ッ原遺跡","[旧石器時代][縄文時代（早期）]",35.73202607,139.3754836,0,1,0,0,0,1
1320200700,13202,"大山道東遺跡","[旧石器時代][縄文時代]",35.72115623,139.4020567,0,0,0,0,0,0
1320200800,13202,"川越道西遺跡","[縄文時代]",35.72723237,139.4221754,0,0,0,0,0,0
1320200900,13202,"観音寺原遺跡","[旧石器時代][縄文時代]",35.71245929,139.4243041,0,0,0,0,0,0
1320201100,13202,"台遺跡","[縄文時代（中期）][奈良時代][平安時代]",35.6976392,139.3906385,0,0,0,1,0,0
1320201400,13202,"大和田遺跡","[旧石器時代][縄文時代（早期・中期～後期）][奈良時代][平安時代][中世][近世]",35.69072429,139.4089033,0,1,0,1,1,1
1320201500,13202,"普済寺遺跡","[縄文時代（中期）]",35.69032936,139.4044053,0,0,0,1,0,0
1320201800,13202,"向郷遺跡","[旧石器時代][縄文時代（早期～後期）][奈良時代][平安時代]",35.69047063,139.4234894,0,1,1,1,1,1
1320201900,13202,"台の下遺跡","[縄文時代][奈良時代][平安時代][中世][近世]",35.69630088,139.3898832,0,0,0,0,0,0
1320202000,13202,"下大和田遺跡","[縄文時代（中期）][奈良時代][平安時代][近世]",35.6913935,139.4104825,0,0,0,1,0,0
1320202100,13202,"立川市№21遺跡","[縄文時代（前期～中期）][奈良時代][平安時代]",35.69256461,139.4059507,0,0,1,1,0,0
1320300300,13203,"御殿山遺跡","[旧石器時代][縄文時代（早期～後期）]",35.70024,139.5731,0,1,1,1,1,1
1320300400,13203,"吉祥寺南町一丁目遺跡","[旧石器時代] [縄文時代（早期～中期）]",35.70076,139.5804,0,1,1,1,0,1
1320300500,13203,"吉祥寺南町三丁目遺跡","[旧石器時代] [縄文時代（早期～後期）] [平安時代]",35.69714,139.5852,0,1,1,1,1,1
1320400100,13204,"ICU構内遺跡群","[旧石器時代][縄文時代（早期～後期）][奈良時代][平安時代][近世]",35.6866886,139.5281783,0,1,1,1,1,1
1320400200,13204,"野川公園遺跡","[旧石器時代][縄文時代（中期）][近世]",35.68325278,139.5294654,0,0,0,1,0,0
1320400300,13204,"坂上遺跡","[旧石器時代][縄文時代（早期～後期）]",35.68085111,139.5313359,0,1,1,1,1,1
1320400500,13204,"坂下遺跡","[縄文時代（中期）][近世]",35.68011585,139.5272323,0,0,0,1,0,0
1320400600,13204,"出山遺跡","[旧石器時代][縄文時代（早期～後期）][古墳時代][近世]",35.67883908,139.5331371,0,1,1,1,1,1
1320400800,13204,"相曽浦遺跡","[縄文時代（前期～中期）][近世]",35.67851858,139.5311942,0,0,1,1,0,0
1320400900,13204,"飛橋遺跡","[縄文時代（中期）]",35.67678015,139.52998,0,0,0,1,0,0
1320401000,13204,"野水橋遺跡","[旧石器時代][縄文時代（早期・中期）][中世]",35.67554427,139.5326815,0,1,0,1,0,1
1320401200,13204,"天文台構内遺跡","[旧石器時代][縄文時代（早期～中期）][奈良時代][平安時代][近世]",35.67582296,139.5359284,0,1,1,1,0,1
1320401400,13204,"古八幡遺跡","[旧石器時代][縄文時代（早期～晩期）][古墳時代][奈良時代][平安時代][中世][近世]",35.67239775,139.5358014,0,1,1,1,1,1
1320401500,13204,"下原遺跡","[旧石器時代][縄文時代（早期～中期）][奈良時代][平安時代]",35.66874042,139.5373271,0,1,1,1,0,1
1320401600,13204,"清水橋遺跡","[縄文時代（中期）][奈良時代][平安時代][近世]",35.66787721,139.5407272,0,0,0,1,0,0
1320401700,13204,"下畠遺跡","[縄文時代（中期）]",35.6647383,139.540178,0,0,0,1,0,0
1320401800,13204,"原遺跡","[旧石器時代][縄文時代（草創期～中期）][近世]",35.67571175,139.5407709,1,1,1,1,0,1
1320402000,13204,"羽根沢台遺跡","[旧石器時代][縄文時代（早期～中期）][近世]",35.66997304,139.5404034,0,1,1,1,0,1
1320402300,13204,"長久保遺跡","[旧石器時代][縄文時代（早期・中期）][近世]",35.68168289,139.5651184,0,1,0,1,0,1
1320402400,13204,"長嶋遺跡","[旧石器時代][縄文時代（早期・中期～後期）][近世]",35.67933557,139.5677619,0,1,0,1,1,1
1320402500,13204,"南台遺跡","[縄文時代（前期～中期）][平安時代][近世]",35.67565823,139.5652209,0,0,1,1,0,0
1320402600,13204,"丸池遺跡","[旧石器時代][縄文時代（前期～中期）][奈良時代][平安時代][中世][近世]",35.6774360619802,139.571823380309,0,0,1,1,0,0
1320402700,13204,"島屋敷遺跡","[旧石器時代][縄文時代（早期～中期）][古墳時代][奈良時代][平安時代][中世][近世]",35.6746948638498,139.571480058865,0,1,1,1,0,1
1320402800,13204,"下原B遺跡","[旧石器時代][縄文時代（前期～後期）][中世][近世]",35.6733467630983,139.531342084976,0,0,1,1,1,0
1320402900,13204,"天神山遺跡","[縄文時代（早期・中期）][近世]",35.6754559488085,139.576114914733,0,1,0,1,0,1
1320403000,13204,"北野遺跡","[旧石器時代][縄文時代（草創期～後期）][古墳時代][近世]",35.6736343807408,139.57930990106,1,1,1,1,1,1
1320403100,13204,"市立第五中学校遺跡","[旧石器時代][縄文時代（早期～中期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]",35.6710462028253,139.576872061371,0,1,1,1,0,1
1320403200,13204,"東遺跡","[旧石器時代][縄文時代（中期）][古墳時代][近世]",35.6692053884358,139.572580525637,0,0,0,1,0,0
1320403300,13204,"中仙川遺跡","[旧石器時代][縄文時代（早期・中期）][近世]",35.6664719818901,139.577352712441,0,1,0,1,0,1
1320403400,13204,"西山谷遺跡","[縄文時代（中期）][奈良時代][平安時代][近世]",35.6650494564809,139.581163594485,0,0,0,1,0,0
1320403500,13204,"給田境遺跡","[縄文時代（早期・中期）][奈良時代][平安時代][近世]",35.6713529995003,139.584665485527,0,1,0,1,0,1
1320403600,13204,"内出遺跡","[縄文時代（中期）][近世]",35.6718500828739,139.569042466527,0,0,0,1,0,0
1320403700,13204,"中嶋遺跡","[縄文時代（前期～後期）][近世]",35.6704604933254,139.566812702979,0,0,1,1,1,0
1320403800,13204,"中原遺跡","[旧石器時代][縄文時代（前期～中期）][奈良時代][平安時代][中世][近世]",35.667978155259,139.566847035385,0,0,1,1,0,0
1320403900,13204,"中西遺跡","[旧石器時代][縄文時代（中期）][近世]",35.6677550202174,139.568632313313,0,0,0,1,0,0
1320404000,13204,"西谷遺跡","[縄文時代（中期）][古墳時代]",35.6655236333696,139.566057392658,0,0,0,1,0,0
1320404100,13204,"中原橋遺跡","[旧石器時代][縄文時代（前期～中期）]",35.6660535938188,139.571138569809,0,0,1,1,0,0
1320404200,13204,"羽毛遺跡","[旧石器時代][縄文時代（前期～中期）][古墳時代]",35.6648820972567,139.571104238058,0,0,1,1,0,0
1320404300,13204,"滝坂遺跡","[旧石器時代][縄文時代（早期～後期）][弥生時代][古墳時代][奈良時代][平安時代][近世]",35.664854205792,139.575636098671,0,1,1,1,1,1
1320404400,13204,"古判塚","[縄文時代（中期）][近世]",35.6844999844124,139.574704387231,0,0,0,1,0,0
1320404500,13204,"向原遺跡","[縄文時代（中期）][近世]",35.6865914140537,139.578995921655,0,0,0,1,0,0
1320404600,13204,"牟礼遺跡","[縄文時代（中期）][近世]",35.6884691761277,139.582794531217,0,0,0,1,0,0
1320404700,13204,"下本宿遺跡","[縄文時代（中期）][近世]",35.6851413617852,139.586034036801,0,0,0,1,0,0
1320404800,13204,"井の頭池遺跡群A遺跡","[旧石器時代][縄草][縄文時代（早期～後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]",35.6984233956942,139.575481754201,0,1,1,1,1,1
1320404900,13204,"井の頭池遺跡群B遺跡","[旧石器時代][縄文時代（早期・中期～後期）]",35.6974196645829,139.579773288625,0,1,0,1,1,1
1320405000,13204,"井の頭池遺跡群C遺跡","[縄文時代（早期～後期）][奈良時代][平安時代]",35.6990088988769,139.57791934523,0,1,1,1,1,1
1320405100,13204,"井の頭水門遺跡","[縄文時代（早期～後期）]",35.6967783859344,139.582760196846,0,1,1,1,1,1
1320405200,13204,"丸山A遺跡","[旧石器時代][縄文時代（草創期～中期）]",35.6932094364653,139.585678441564,1,1,1,1,0,1
1320405300,13204,"丸山B遺跡","[縄文時代（中期～後期）]",35.6947151062878,139.585575445,0,0,0,1,1,0
1320405400,13204,"神田上水源遺跡","[縄文時代（中期）][近世]",35.6924565903627,139.581661565081,0,0,0,1,0,0
1320405500,13204,"玉川通東遺跡","[縄文時代（早期～中期）][近世]",35.687632631074,139.588596686282,0,1,1,1,0,1
1320500100,13205,"青梅市№1遺跡","[縄文時代]",35.8456116983389,139.170851392014,0,0,0,0,0,0
1320500200,13205,"高土戸(N-1)遺跡","[縄文時代（早期～前期）]",35.8372066924572,139.217234301109,0,1,1,0,0,1
1320500300,13205,"青梅市№3遺跡","[縄文時代（晩期）][奈良時代][平安時代]",35.8304430779479,139.230486559213,0,0,0,0,0,0
1320500400,13205,"久道遺跡","[縄文時代（中期）]",35.8258888103,139.247277998334,0,0,0,1,0,0
1320500600,13205,"栗平遺跡","[縄文時代（中期）]",35.8110397178005,139.232031508986,0,0,0,1,0,0
1320500700,13205,"蜆沢(N-3)遺跡","[縄文時代（前期）]",35.8210899702837,139.243876143996,0,0,1,0,0,0
1320500800,13205,"久道(N-2)遺跡","[縄文時代（中期）]",35.824608317824,139.24865128935,0,0,0,1,0,0
1320500900,13205,"小中尾遺跡","[旧石器時代][縄文時代（早期～後期）][奈良時代][平安時代]",35.8337383417722,139.267499709718,0,1,1,1,1,1
1320501000,13205,"中里（安楽寺前）(N-5)遺跡","[縄文時代（前期）][平安時代][中世][近世]",35.8382472952626,139.275670792309,0,0,1,0,0,0
1320501100,13205,"中里(N-5)遺跡","[縄文時代（早期）]",35.8393327472292,139.276632097067,0,1,0,0,0,1
1320501200,13205,"上栃谷遺跡","[縄文時代]",35.8021406550083,139.254728109559,0,0,0,0,0,0
1320501300,13205,"N-15遺跡","[縄文時代（中期）]",35.816563008558,139.267911702523,0,0,0,1,0,0
1320501400,13205,"長者窪(N-16)遺跡","[縄文時代（中期～後期）]",35.8087072694474,139.274026655727,0,0,0,1,1,0
1320501500,13205,"ホト沢(N-14)遺跡","[縄文時代（中期）]",35.8189572020885,139.274057180342,0,0,0,1,0,0
1320501600,13205,"N-13遺跡","[縄文時代（中期）]",35.820432657293,139.279962331316,0,0,0,1,0,0
1320501700,13205,"古武士(N-12)遺跡","[縄文時代（中期）]",35.8196531756027,139.282502919564,0,0,0,1,0,0
1320501800,13205,"岩蔵(N-11)遺跡","[縄文時代（前期～後期）]",35.8234669965174,139.287893086408,0,0,1,1,1,0
1320501900,13205,"小布市(N-10)遺跡","[縄文時代（前期～中期）]",35.8238010463515,139.292733937369,0,0,1,1,0,0
1320502000,13205,"N-9遺跡","[縄文時代（前期）]",35.8257774700772,139.288099080191,0,0,1,0,0,0
1320502100,13205,"大所(N-8)遺跡","[縄文時代（中期）]",35.8265847286152,139.288408070539,0,0,0,1,0,0
1320502200,13205,"N-18遺跡","[縄文時代（中期～後期）]",35.83101058131,139.293111593184,0,0,0,1,1,0
1320502300,13205,"N-7遺跡","[縄文時代（中期～後期）]",35.8331538337386,139.29276826912,0,0,0,1,1,0
1320502400,13205,"N-6遺跡","[縄文時代（中期）]",35.8360763520822,139.28882005876,0,0,0,1,0,0
1320502500,13205,"神の倉(T-1)遺跡","[縄文時代（中期）]",35.8059254417065,139.174500980464,0,0,0,1,0,0
1320502600,13205,"横尾原(T-2)遺跡","[縄文時代（前期～中期）]",35.8005514495198,139.177419221253,0,0,1,1,0,0
1320502700,13205,"T-3遺跡","[縄文時代（前期）][平安時代]",35.8052015065726,139.183839355703,0,0,1,0,0,0
1320502800,13205,"横尾子(T-4)遺跡","[縄文時代（早期～後期）][平安時代]",35.807150551674,139.184937988778,0,1,1,1,1,1
1320502900,13205,"T-5遺跡","[縄文時代（中期）]",35.8067050602924,139.186791932173,0,0,0,1,0,0
1320503000,13205,"大平遺跡","[縄文時代（前期～中期）]",35.8058976001304,139.193315063187,0,0,1,1,0,0
1320503100,13205,"T-7遺跡","[縄文時代（早期～前期・後期）]",35.8068442772814,139.206876309674,0,1,1,0,1,1
1320503300,13205,"桜橋原(T-9)遺跡","[縄文時代（早期～中期）][奈良時代][平安時代]",35.807623886848,139.210687192374,0,1,1,1,0,1
1320503400,13205,"峰之出(T-8)遺跡","[縄文時代（前期～中期）][奈良時代][平安時代]",35.8111877077629,139.210755857186,0,0,1,1,0,0
1320503700,13205,"T-15遺跡","[縄文時代（中期）]",35.8050901338838,139.215493711583,0,0,0,1,0,0
1320503800,13205,"西城(T-14)遺跡","[縄文時代（早期～後期）][平安時代]",35.8028904363126,139.21442941157,0,1,1,1,1,1
1320504000,13205,"上生原(T-16)遺跡","[縄文時代（前期～後期）][奈良時代][平安時代]",35.8010248213646,139.217416319136,0,0,1,1,1,0
1320504100,13205,"中宿(T-17)遺跡","[縄文時代（中期～後期）]",35.8006906767634,139.219132932906,0,0,0,1,1,0
1320504200,13205,"青梅市№42遺跡","[縄文時代]",35.8014424998742,139.220300230138,0,0,0,0,0,0
1320504300,13205,"T-18遺跡","[縄文時代（中期）]",35.7992705478557,139.220094236355,0,0,0,1,0,0
1320504400,13205,"滝振畑(T-19)遺跡","[縄文時代（前期～中期）]",35.7975162356086,139.220059904603,0,0,1,1,0,0
1320504500,13205,"下宿(T-20)遺跡","[縄文時代（中期）]",35.7986300892789,139.223424467984,0,0,0,1,0,0
1320504600,13205,"T-21遺跡","[縄文時代（後期）]",35.7967086812422,139.224145445244,0,0,0,0,1,0
1320504700,13205,"西改戸(T-10)遺跡","[縄文時代（中期）][奈良時代][平安時代]",35.803085346203,139.208867584005,0,0,0,1,0,0
1320504800,13205,"大船(T-11)遺跡","[縄文時代（中期～後期）]",35.8013032712928,139.211408171598,0,0,0,1,1,0
1320504900,13205,"T-12遺跡","[縄文時代（前期）]",35.8001894551016,139.213571104685,0,0,1,0,0,0
1320505000,13205,"T-13遺跡","[縄文時代（中期）][奈良時代][平安時代]",35.79935408271,139.214635404699,0,0,0,1,0,0
1320505100,13205,"T-22遺跡","[縄文時代（前期）][奈良時代][平安時代]",35.7930049696682,139.212506802053,0,0,1,0,0,0
1320505200,13205,"山の神戸(T-23)遺跡","[縄文時代（中期～後期）]",35.7921695217354,139.214189084071,0,0,0,1,1,0
1320505300,13205,"下稲荷前(T-24)遺跡","[縄文時代（前期～後期）][奈良時代][平安時代]",35.7946758391833,139.220162900513,0,0,1,1,1,0
1320505400,13205,"下清水(T-25)遺跡","[縄文時代（中期～後期）]",35.7915011566402,139.225450072756,0,0,0,1,1,0
1320505500,13205,"的場(T-26)遺跡","[縄文時代（中期）]",35.7881592489688,139.226377043144,0,0,0,1,0,0
1320505700,13205,"杉平(T-27)遺跡","[縄文時代（中期～後期）][奈良時代][平安時代]",35.7823941303963,139.223012480581,0,0,0,1,1,0
1320505800,13205,"上原(T-28)遺跡","[縄文時代（早期～前期）]",35.780333067377,139.226068053942,0,1,1,0,0,1
1320505900,13205,"雨竜岳(T-29)遺跡","[縄文時代（早期～中期）][奈良時代][平安時代]",35.7793860743306,139.227887664276,0,1,1,1,0,1
1320506000,13205,"大附(T-30)遺跡","[縄文時代（早期～後期）][奈良時代][平安時代]",35.7784669217334,139.232865844863,0,1,1,1,1,1
1320506200,13205,"T-62遺跡","[縄文時代（中期～後期）]",35.7868503003375,139.228780305532,0,0,0,1,1,0
1320506400,13205,"崩橋(T-32)遺跡","[縄文時代（早期～後期）][奈良時代][平安時代]",35.7864603974994,139.237706695824,0,1,1,1,1,1
1320506600,13205,"T-33遺跡","[縄文時代（前期～中期）]",35.788883346308,139.239560639219,0,0,1,1,0,0
1320506800,13205,"裏宿(T-39)遺跡","[旧石器時代][縄文時代（早期～後期）][奈良時代][平安時代]",35.7903315118991,139.246564423922,0,1,1,1,1,1
1320507000,13205,"森下遺跡","[縄文時代（後期）]",35.7906935488416,139.25157693626,0,0,0,0,1,0
1320507100,13205,"天ヶ瀬遺跡","［縄文時代］［中世］［近世］",35.7879086083024,139.250615632156,0,0,0,0,0,0
1320507200,13205,"大柳（T-41）遺跡","[縄文時代（前期～後期）][奈良時代][平安時代]",35.78565273343,139.250855958346,0,0,1,1,1,0
1320507300,13205,"稲荷山(T-44)遺跡","[縄文時代（前期）][奈良時代][平安時代]",35.7918885521054,139.260259410054,0,0,1,0,0,0
1320507400,13205,"竹原(T-35)遺跡","[縄文時代（後期）]",35.7821713145448,139.237706695169,0,0,0,0,1,0
1320507500,13205,"竹原(T-36・37)遺跡","[縄文時代（中期～後期）]",35.7815028664302,139.239114319246,0,0,0,1,1,0
1320507600,13205,"橋上(T-38)遺跡","[縄文時代（早期～後期）]",35.7834803474012,139.242513214378,0,1,1,1,1,1
1320507800,13205,"下内遺跡","[縄文時代（中期～後期）][平安時代]",35.7840652285792,139.248109376315,0,0,0,1,1,0
1320507900,13205,"青梅市№79遺跡","[縄文時代（中期）]",35.7828119124189,139.248830353574,0,0,0,1,0,0
1320508000,13205,"駒木野遺跡","[縄文時代（前期～中期）][平安時代]",35.7842298419753,139.25559022047,0,0,1,1,0,0
1320508100,13205,"喜代沢(T-54)遺跡","[縄文時代（中期～晩期）][奈良時代][平安時代]",35.7839513295575,139.260946055562,0,0,0,1,1,0
1320508200,13205,"T-52遺跡","[縄文時代（後期）][奈良時代][平安時代]",35.7852046288152,139.258783122474,0,0,0,0,1,0
1320508300,13205,"T-50遺跡","[縄文時代（後期）]",35.7872377147557,139.261117716939,0,0,0,0,1,0
1320508400,13205,"T-48遺跡","[縄文時代（中期）]",35.7882706501738,139.26163629236,0,0,0,1,0,0
1320508500,13205,"T-49遺跡","[縄文時代（中期～後期）]",35.7884631107899,139.262182017607,0,0,0,1,1,0
1320508600,13205,"作馬街道(T-51)遺跡","[縄文時代（前期）][弥生時代]",35.7880175124864,139.267366191976,0,0,1,0,0,0
1320508700,13205,"T-45遺跡","[縄文時代（前期・後期）][奈良時代][平安時代]",35.7908859988097,139.263349314839,0,0,1,0,1,0
1320508800,13205,"千ヶ瀬(T-55・56・57)遺跡","[縄文時代（前期～後期）]",35.783422154444,139.27172638974,0,0,1,1,1,0
1320508900,13205,"お伊勢山(T-58)遺跡","[縄文時代（中期～後期）]",35.7828094204608,139.278558512739,0,0,0,1,1,0
1320509200,13205,"寺改戸(T-59)遺跡","[縄文時代（前期～後期）]",35.7808040732271,139.274541636911,0,0,1,1,1,0
1320509400,13205,"方砂(T-60)遺跡","[縄文時代（後期）]",35.7666628768171,139.293085787526,0,0,0,0,1,0
1320509500,13205,"大荷田(T-61)遺跡","[縄文時代（早期～後期）][奈良時代][平安時代]",35.7640721005247,139.2862536642,0,1,1,1,1,1
1320509600,13205,"T-46遺跡","[縄文時代（前期）]",35.792501216098,139.265203257579,0,0,1,0,0,0
1320509700,13205,"T-47遺跡","[縄文時代（早期～前期）][奈良時代][平安時代]",35.791999945427,139.267125865787,0,1,1,0,0,1
1320509800,13205,"K-11-2遺跡","[縄文時代（中期）]",35.7913315799678,139.273683329208,0,0,0,1,0,0
1320509900,13205,"大塚山(K-11-1)遺跡","[縄文時代（早期～中期）][奈良時代][平安時代]",35.7925569128801,139.272069712002,0,1,1,1,0,1
1320510000,13205,"K-4遺跡","[縄文時代（中期～後期）]",35.7958986356183,139.274850625785,0,0,0,1,1,0
1320510200,13205,"K-3遺跡","[縄文時代（中期）][奈良時代][平安時代]",35.7974023664864,139.271005412644,0,0,0,1,0,0
1320510300,13205,"K-42遺跡","[縄文時代（前期～中期）]",35.7974023640963,139.276292585706,0,0,1,1,0,0
1320510400,13205,"吹耕地(K-2)遺跡","[縄文時代（中期）][古墳時代][奈良時代][平安時代]",35.7968732780115,139.280687116694,0,0,0,1,0,0
1320510500,13205,"K-1遺跡","[縄文時代（中期）]",35.7980149845135,139.281785749114,0,0,0,1,0,0
1320510800,13205,"K-5遺跡","[縄文時代（中期～後期）][古墳時代][奈良時代][平安時代]",35.7953138455059,139.27773454088,0,0,0,1,1,0
1320510900,13205,"馬場(K-6・7)遺跡","[旧石器時代][縄文時代（早期～後期）][弥生時代（中期～後期）][古墳時代][奈良時代][平安時代][中世]",35.7959543308157,139.282403730464,0,1,1,1,1,1
1320511000,13205,"K-12・13遺跡","[縄文時代（中期）][古墳時代][奈良時代][平安時代]",35.7918607048129,139.282987379407,0,0,0,1,0,0
1320511100,13205,"K-8（市街道）遺跡","[縄文時代（前期～後期）][古墳時代][奈良時代][平安時代][中世]",35.7965669623982,139.285665297281,0,0,1,1,1,0
1320511200,13205,"青梅市№112遺跡","[縄文時代（中期）][平安時代]",35.799435137193,139.284154675821,0,0,0,1,0,0
1320511400,13205,"K-21遺跡","[縄文時代（中期）][古墳時代][奈良時代][平安時代]",35.8005768100666,139.28573396062,0,0,0,1,0,0
1320511500,13205,"K-26遺跡","[縄文時代（前期～後期）][古墳時代][奈良時代][平安時代]",35.7990174481292,139.289716504369,0,0,1,1,1,0
1320511600,13205,"霞台(K-27・28・29)遺跡","[旧石器時代][縄文時代（前期～中期）]［弥生時代（後期）］[古墳時代][奈良時代][平安時代][中世]",35.7965391170108,139.293115400648,0,0,1,1,1,0
1320511700,13205,"K-14遺跡","[縄文時代（前期）]",35.8053939298981,139.280172133218,0,0,1,0,0,0
1320512100,13205,"K-15遺跡","[縄文時代（中期）][弥生時代][古墳時代][奈良時代][平安時代]",35.804113105255,139.281957411146,0,0,0,1,0,0
1320512200,13205,"打越(K-16)遺跡","[縄文時代（前期～中期）][奈良時代][平安時代][中世]",35.8038625074754,139.283124708378,0,0,1,1,0,0
1320512300,13205,"K-17遺跡","[縄文時代（前期）]",35.803027173709,139.283708357322,0,0,1,0,0,0
1320512400,13205,"K-18遺跡","[旧石器時代][縄文時代（早期～前期）]［平安時代］",35.8044750791379,139.284875655209,0,1,1,0,0,1
1320512600,13205,"下前（K-19)遺跡","[縄文時代（前期～後期）][古墳時代][奈良時代][平安時代]",35.8021082966323,139.287519240676,0,0,1,1,1,0
1320512700,13205,"K-20遺跡","[縄文時代（前期）]",35.8028322623481,139.28937318096,0,0,1,0,0,0
1320512900,13205,"K-25遺跡","[縄文時代（中期～後期）][奈良時代][平安時代]",35.8037789760342,139.293527386414,0,0,0,1,1,0
1320513300,13205,"K-30遺跡","[縄文時代（中期）][古墳時代][奈良時代][平安時代]",35.796509,139.300186,0,0,0,1,0,0
1320513400,13205,"神明原遺跡","[縄文時代（前期）][古墳時代][奈良時代][平安時代]",35.7979036020142,139.298436902187,0,0,1,0,0,0
1320513500,13205,"K-31遺跡","[縄文時代（中期）][弥生時代][古墳時代][奈良時代][平安時代]",35.8002983549364,139.297887584995,0,0,0,1,0,0
1320513700,13205,"藤橋城城の腰(K-32)遺跡","[縄文時代（中期～後期）][弥生時代][古墳時代][奈良時代][平安時代]",35.8033613071544,139.301046154593,0,0,0,1,1,0
1320513900,13205,"城ヶ崎遺跡","[旧石器時代][縄文時代（中期）][古墳時代][奈良時代][平安時代][中世]",35.8043637019785,139.303380749058,0,0,0,1,0,0
1320514000,13205,"丸山(K-34・35・36)遺跡","[旧石器時代][縄文時代（前期～後期）][古墳時代][奈良時代][平安時代]",35.8087907967677,139.30245377736,0,0,1,1,1,0
1320514100,13205,"天神平(K-38)遺跡","[縄文時代（前期）]",35.81087896211,139.308221599364,0,0,1,0,0,0
1320514200,13205,"山根遺跡","[縄文時代（中期～後期）][平安時代]",35.8087072691819,139.307363292479,0,0,0,1,1,0
1320514400,13205,"城の腰(K-39)遺跡","[旧石器時代][縄文時代（早期～後期）][奈良時代][平安時代][中世]",35.8102942809453,139.312684795165,0,1,1,1,1,1
1320514500,13205,"今井城(K-40)遺跡","[縄文時代（前期～後期）]",35.8104056495227,139.313955088306,0,0,1,1,1,0
1320514700,13205,"倭林遺跡","[縄文時代（中期）]",35.8114636395009,139.31577470126,0,0,0,1,0,0
1320514800,13205,"今井馬場（K-37）遺跡","[縄文時代（中期）]［弥生時代］[古墳時代]",35.8064241407375,139.309217234564,0,0,0,1,0,0
1320515000,13205,"原今井(K-41)遺跡","[縄文時代（中期～後期）][奈良時代][平安時代]",35.8079276723743,139.318177959227,0,0,0,1,1,0
1320515400,13205,"西間原遺跡","[縄文時代（中期）][平安時代]",35.790969545932,139.306401991486,0,0,0,1,0,0
1320515600,13205,"西改戸(T-10)遺跡","[縄文時代（後期）][奈良時代][平安時代]",35.8041712780159,139.208283935061,0,0,0,0,1,0
1320515800,13205,"竹の下遺跡","[縄文時代（前期～後期）][古墳時代][奈良時代][平安時代][中世][近世]",35.8073429689499,139.308564922118,0,0,1,1,1,0
1320516200,13205,"T-57遺跡","[縄文時代（中期）]",35.7837842225946,139.273443003018,0,0,0,1,0,0
1320516300,13205,"青梅市№163遺跡","[縄文時代（前期）]",35.8023335386406,139.207974945368,0,0,1,0,0,0
1320516400,13205,"青梅市№164遺跡","[縄文時代（早期）][近世]",35.8004654308934,139.263349314839,0,1,0,0,0,1
1320516500,13205,"青梅市№165遺跡","[縄文時代（早期・中期～後期）]",35.7979592960718,139.264344951349,0,1,0,1,1,1
1320516600,13205,"青梅市№166遺跡","[縄文時代（前期）][古墳時代]",35.7969568204321,139.263452312058,0,0,1,0,0,0
1320516700,13205,"青梅市№167遺跡","[縄文時代（早期）]",35.7946778650864,139.268014700397,0,1,0,0,0,1
1320516800,13205,"青梅市№168遺跡","[縄文時代（早期・中期）]",35.8038093011553,139.174157655091,0,1,0,1,0,1
1320516900,13205,"青梅市№169遺跡","[縄文時代]",35.8017487945651,139.179238831587,0,0,0,0,0,0
1320517000,13205,"青梅市№170遺跡","[縄文時代（前期）]",35.8052293510481,139.185040985342,0,0,1,0,0,0
