"JASID","自治体コード","遺跡番号","ふりがな","遺跡名","所在地","時代","種別","主な遺構/概要","主な出土品","経度","緯度","旧石器時代","縄文時代","弥生時代","古墳時代","奈良時代","平安時代","中世","近世","時代不明","色"
1322809100,13228,"91","にのみや・にのみやもりこしいせき","二宮・二宮森腰遺跡","あきる野市 二宮　 平沢","[旧石器時代][縄文時代（草創期～後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","集落・経塚・社寺・城館","[縄文時代]住居跡　敷石住居　炉　土坑　柱穴群　埋甕　[平安時代]経塚　[中世]地下式土坑","細石刃核　縄文土器　打斧　磨斧　礫器　石鏃　石匙　石錐　石箆　石皿　磨石　スタンプ形石器　凹石　剥片石器　弥生土器　土師器　須恵器　鉄釘　鉄製品　鍔　柄頭鞘尻　瓦　陶磁器　金銅仏　銭貨",139.3128296,35.72886241,"1","1","1","1","1","1","1","1","0","lightblue"
1322810200,13228,"102","ふちがみのいしづみいど","渕上の石積井戸","あきる野市 渕上","[中世][近世]","その他（井戸）","※遺跡範囲のすべてが市指定史跡渕上の石積井戸となっています。","陶磁器",139.2733338,35.72261371,"0","0","0","0","0","0","1","1","0","lightblue"
1322810300,13228,"103","ふちがみいせき","渕上遺跡","あきる野市 渕上","[縄文時代（中期）][近世]","集落","[縄文時代]集石　土坑","縄文土器　石器　陶磁器",139.2735741,35.72227924,"0","1","0","0","0","0","0","1","0","lightblue"
1322810600,13228,"106","","あきる野市<U+FFFD><U+FFFD>106遺跡","あきる野市 引田","[古墳時代][中世][近世]","古墳","","土師器　板碑　宝篋印塔　銭貨　火葬骨",139.2697633,35.71956855,"0","0","0","1","0","0","1","1","0","lightblue"
1322810700,13228,"107","","あきる野市<U+FFFD><U+FFFD>107遺跡","あきる野市 横沢　 富田ノ入　 釜ノ沢　 釜ノ久保　 荒田ノ入　 宮田　 下ノ川","[中世][近世]","その他（生産（切石）関連）","[中世][近世]採掘坑　テラス状遺構　ズリ","",139.2377656,35.73879917,"0","0","0","0","0","0","1","1","0","lightblue"
1322810800,13228,"108","しんみちどおりいせき","新道通遺跡","あきる野市 瀬戸岡","[縄文時代（早期～後期）][古墳時代][中世][近世]","集落","[古墳時代]住居跡　遺物集中地点　ピット　[奈良時代][平安時代]土坑　[奈良時代]～[近世]石敷き遺構　集石　土坑　ピット　[中世][近世]屋敷跡","縄文土器　石器　土師器　須恵器　鉄器　土製品　石製品　陶磁器　銭貨　金属　ガラス製品",139.2935531,35.73898662,"0","1","0","1","0","0","1","1","0","lightblue"
1322810900,13228,"109","すなぬまいせき","砂沼遺跡","あきる野市 伊奈","[縄文時代（後期）][平安時代][中世][近世]","包蔵地・その他（水田跡）","[縄文時代]土坑　[中世][近世]水田","縄文土器　土師器　白磁　蹄鉄　煙管　田下駄　杵",139.2509492,35.73319769,"0","1","0","0","0","1","1","1","0","lightblue"
1322811100,13228,"111","あきのいせき","阿岐野遺跡","あきる野市 引田","[縄文時代（早期～前期）][奈良時代][平安時代][近世]","集落　その他（狩猟場）","[縄文時代]陥穴","縄文土器",139.2694199,35.73264031,"0","1","0","0","1","1","0","1","0","lightblue"
1330501000,13305,"10","ひがしはらいせき","東原遺跡","日の出町 北伊奈松岩寺前　油田","[縄文時代（早期～後期）][古墳時代][奈良時代][平安時代][中世][近世]","集落　その他の墓","","土師器　中世陶器　板碑　陶磁器",139.2589104,35.73529421,"0","1","0","1","1","1","1","1","0","lightblue"
1330501100,13305,"11","","日の出町№11遺跡","日の出町 平井","[近世]","塚","[近世]土坑","",139.2531083,35.73771872,"0","0","0","0","0","0","0","1","0","lightblue"
1330501700,13305,"17","みよしのいせきぐんせいぼうちくいせき","三吉野遺跡群清坊地区遺跡","日の出町 平井","[旧石器時代][縄文時代（前期）][古墳時代][奈良時代][平安時代][中世][近世]","集落・社寺・窯","[旧石器時代]礫群　[縄文時代]集石土坑　[弥生時代][古墳時代]住居　土坑　[奈良時代][平安時代]住居　掘立柱建物　土師器焼成坑　[中世][近世]閻魔堂？　溝　土坑　地下室","縄文土器　弥生土器　土師器　陶磁器　鉄器　銭貨　板碑　焼礫　人骨",139.2759392,35.73964155,"1","1","0","1","1","1","1","1","0","lightblue"
1330502100,13305,"21","みよしのいせきぐんしゅくどおりちくいせき","三吉野遺跡群宿通地区遺跡","日の出町 平井","[平安時代][中世][近世]","集落","[平安時代]住居　[奈良時代][平安時代]～[近世]土坑","土師器　陶磁器",139.2686608,35.74053328,"0","0","0","0","0","1","1","1","0","lightblue"
1330502200,13305,"22","どうじょういせき・どうじょうこふんぐん","道場遺跡・道場古墳群","日の出町 平井","[古墳時代][奈良時代][平安時代][近世]","集落","[古墳時代]住居　[奈良時代][平安時代]土坑","土師器",139.2636826,35.73844327,"0","0","0","1","1","1","0","1","0","lightblue"
1330502400,13305,"24","みよしのいせきぐにどばたちくいせき","三吉野遺跡群井戸端地区遺跡","日の出町 平井","[縄文時代（草創期～後期）][奈良時代][平安時代][近世]","集落","[縄文時代]竪穴式遺構　住居　土坑　埋没谷　陥し穴　集石土坑　円形土坑　[古墳時代][中世]竪穴式遺構　土坑　[奈良時代][平安時代]住居　土坑　[近世][現]土坑　防空壕","縄文土器　打斧　石鏃　石匙　土師器　須恵器　陶磁器　釘　打製石斧　磨製石斧　礫器　陶器　瓦質土器　金属製軍需品等",139.2705147,35.7337057,"0","1","0","0","1","1","0","1","0","lightblue"
1330502500,13305,"25","こうみょうじいせき","光明寺遺跡","日の出町 大字大久野字細尾","[中世][近世]","社寺","土坑　掘立建物　焼土跡","中世陶器　近世陶磁器　銭",139.2134674,35.75878723,"0","0","0","0","0","0","1","1","0","lightblue"
1330502600,13305,"26","おざきはらいせき","尾崎原遺跡","日の出町 大字大久野字萱窪","[縄文][中世][近世]","集落","竪穴状遺構","縄文土器",139.2392724,35.74669154,"0","0","0","0","0","0","1","1","0","lightblue"
