JASID,自治体コード,遺跡番号,ふりがな,遺跡名,所在地,時代,種別,主な遺構/概要,主な出土品
13201073300,13201,733,したごうちいせき,下耕地遺跡,八王子市 大谷町,[旧石器時代][縄文時代（早期?後期）][古墳時代][平安時代][近世],集落,[旧石器時代]]ユニット　[縄文時代]集石　炉穴　土坑　[平安時代]住居　[旧石器時代]][近世]建物,細石刃　細石刃核　礫器　剥片　縄文土器　石斧　局部磨製石鏃　磨石　凹石　敲石　剥片石器　土師器　須恵器
13201073400,13201,734,いしかわあまのいせき,石川天野遺跡,八王子市 石川町　 大谷町,[旧石器時代][縄文時代（早期?後期）][弥生時代][古墳時代][奈良時代][平安時代][近世],集落,[縄文時代]住居　集石　炉穴　焼土　土坑　[弥生時代]住居　焼土　方形周溝墓　溝状遺構　[古墳時代]住居　焼土　土坑　溝　[奈良時代]住居　[平安時代]住居,ナイフ形石器　細石刃　縄文土器　打斧　磨斧　礫器　石槍　石鏃　掻器　石匙　磨石　砥石　石杵　剥片　弥生土器　土錘　敲石　石臼　炉石　土師器　須恵器　土製支脚　紡錘車　刀子　土製小玉　鉄製耳環　環状鉄製品　陶磁器　煙管　炭化物
13201073500,13201,735,ただぬま（みなみはちおうじちく№10）いせき,只沼（南八王子地区No.10）遺跡,八王子市 片倉町　 西片倉一丁目,[縄文時代（中期?後期）][古墳時代][中世][近世],集落,[縄文時代]住居　[古墳時代]住居　[中世]室状遺構,縄文土器　石棒　土師器　土製品
13201073600,13201,736,みなみはちおうじちく№13いせき,南八王子地区No.13遺跡,八王子市 みなみ野六丁目,[縄文時代（早期?中期）][平安時代][近世],集落,[縄文時代]住居　集石　炉穴　土坑　[平安時代]住居　[時代不明]道,縄文土器　石器　土師器　須恵器　鉄製品　羽口
13201073700,13201,737,みなみはちおうじちく№14いせき,南八王子地区No.14遺跡,八王子市 みなみ野六丁目,[縄文時代（前期?中期）],集落,[縄文時代]住居　竪穴状遺構　集石　土坑,縄文土器　石器
13201073800,13201,738,みなみはちおうじちく№15いせき,南八王子地区No.15遺跡,八王子市 みなみ野六丁目,[縄文時代（早期?中期）],集落,[縄文時代]住居　炉穴　埋設土器　集石　土坑　陥穴,縄文土器　石器
13201073900,13201,739,みなみはちおうじちく№16いせき,南八王子地区No.16遺跡,八王子市 西片倉二丁目　 みなみ野一丁目,[縄文時代（草創期?中期）][古墳時代][平安時代][近世],集落,[縄文時代]住居　土坑　[古墳時代]住居　[平安時代]住居,縄文土器　石器　土師器　須恵器　灰納陶器　瓦　土製品　鉄製品
13201074000,13201,740,みなみはちおうじちく№17いせき,南八王子地区No.17遺跡,八王子市 小比企町　 みなみ野五丁目,[縄文時代（早期?中期）][古墳時代][奈良時代][平安時代][近世],集落,[縄文時代]集石　炉穴　陥穴　土坑,縄文土器　土製品　石器
13201074100,13201,741,みなみはちおうじちく№18いせき,南八王子地区No.18遺跡,八王子市 大船町　 みなみ野五丁目,[旧石器時代][縄文時代（早期?中期）],集落,[旧石器時代]]ユニット　石器　[縄文時代]炉穴　土坑,旧石器　縄文土器　石器
13201074200,13201,742,みなみはちおうじちく№19いせき,南八王子地区No.19遺跡,八王子市 大船町　 みなみ野五丁目,[縄文時代（中期）][平安時代],集落,[縄文時代]陥穴　集石,縄文土器　石器
13201074300,13201,743,みなみはちおうじちく№20いせき,南八王子地区No.20遺跡,八王子市 みなみ野五丁目,[縄文時代（早期?中期）],包蔵地,[縄文時代]陥穴,縄文土器　石器
13201074400,13201,744,みなみはちおうじちく№21いせき,南八王子地区No.21遺跡,八王子市 みなみ野五丁目,[縄文時代（早期）],包蔵地,[縄文時代]集石　土坑,縄文土器
13201074500,13201,745,みなみはちおうじちく№22いせき,南八王子地区No.22遺跡,八王子市 みなみ野三丁目　 みなみ野四丁目,[縄文時代（前期）],集落,[縄文時代]住居　土坑　炉穴,石器
13201074600,13201,746,みなみはちおうじちく№23いせき,南八王子地区No.23遺跡,八王子市 みなみ野三丁目,[縄文時代（早期?中期）][中世],集落,[縄文時代]住居　炉穴　土坑　[中世]土坑,縄文土器　石器
13201074700,13201,747,みなみはちおうじちく№25いせき,南八王子地区No.25遺跡,八王子市 七国一丁目,[旧石器時代][縄文時代（早期?後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世],集落,[旧石器時代]]ユニット　礫群　[縄文時代]住居　炉穴　集石　土坑　陥穴　[中世]段切り遺構　堀立柱建物跡　竪穴状遺構　土坑　溝　[古墳時代]住居　堀立柱建物跡　土坑,旧石器　縄文土器　石器　土師器　鉄製品
13201074800,13201,748,みなみはちおうじちく№26いせき,南八王子地区No.26遺跡,八王子市 七国一丁目　 七国六丁目,[縄文時代（前期?中期）][平安時代],集落,,縄文土器　土師器　須恵器
13201074900,13201,749,みなみはちおうじちく№27いせき,南八王子地区No.27遺跡,八王子市 宇津貫町,[縄文時代（早期?中期）][近世],包蔵地,[縄文時代]炉穴　段切り　陥し穴　[近世]ピット　土坑,縄文土器
13201075000,13201,750,みなみはちおうじちく№28いせき,南八王子地区No.28遺跡,八王子市 七国四丁目,[縄文時代（早期・中期）][近世],集落,[縄文時代]住居　土坑　[近世]不明遺構,縄文土器
13201075100,13201,751,みなみはちおうじちく№29いせき,南八王子地区No.29遺跡,八王子市 大船町,[縄文時代（早期?中期）][中世],集落,[縄文時代]住居　土坑,縄文土器　石器
13201075200,13201,752,みなみはちおうじちく№30いせき,南八王子地区No.30遺跡,八王子市 七国四丁目,[縄文時代（前期）],集落,[縄文時代]土坑,縄文土器
13201075300,13201,753,みなみはちおうじちく№31いせき,南八王子地区No.31遺跡,八王子市 大船町,[縄文時代（前期）],集落,[縄文時代]住居,縄文土器
13201075400,13201,754,みなみはちおうじちく№32いせき,南八王子地区No.32遺跡,八王子市 大船町,[縄文時代（中期）][古墳時代][平安時代],集落,[縄文時代]住居,縄文土器　土師器
13201075500,13201,755,みなみはちおうじちく№33いせき,南八王子地区No.33遺跡,八王子市 宇津貫町,[縄文時代（早期）],包蔵地,[縄文時代]炉穴?,
13201075600,13201,756,みなみはちおうじちく№34いせき,南八王子地区No.34遺跡,八王子市 宇津貫町,[縄文時代（早期）],包蔵地,[縄文時代]炉穴,縄文土器
13201075700,13201,757,みなみはちおうじちく№35いせき,南八王子地区No.35遺跡,八王子市 宇津貫町,[縄文時代（早期）],包蔵地,[縄文時代]炉穴,縄文土器
13201075800,13201,758,みなみはちおうじちく№37いせき,南八王子地区No.37遺跡,八王子市 七国二丁目,[縄文時代（中期）][平安時代][中世],集落,[縄文時代]土坑　[平安時代]住居　[中世]土坑,土師器　須恵器　瓦
13201075900,13201,759,みなみはちおうじちく№38いせき,南八王子地区No.38遺跡,八王子市 七国二丁目,[旧石器時代][縄文時代（早期?前期）][平安時代],集落・その他（工房）,[平安時代]竪穴状遺構,旧石器 土師器 須恵器 瓦
13201076000,13201,760,みなみはちおうじちく№39いせき,南八王子地区No.39遺跡,八王子市 七国六丁目,[縄文時代（早期?中期）],包蔵地,[縄文時代]土坑,縄文土器　石器
13201076100,13201,761,みなみはちおうじちく№41いせき,南八王子地区No.41遺跡,八王子市 宇津貫町　 七国一丁目,[縄文時代（早期・中期）][平安時代],包蔵地,,縄文土器　土師器　須恵器
13201076200,13201,762,みなみはちおうじちく№42いせき,南八王子地区No.42遺跡,八王子市 宇津貫町,[縄文時代（早期?中期）][平安時代][中世],集落・その他（工房）,[縄文時代]住居　集石　陥穴　[平安時代]竪穴遺構　土坑　[中世以降]土坑,縄文土器　石器　土師器　須恵器　瓦
13201076300,13201,763,みなみはちおうじちく№43いせき,南八王子地区No.43遺跡,八王子市 宇津貫町,[縄文時代][平安時代],集落,[縄文時代]土坑,石器
13201076400,13201,764,みなみはちおうじちく№45いせき,南八王子地区No.45遺跡,八王子市 宇津貫町,[平安時代],集落,[平安時代]住居,
13201076500,13201,765,みなみはちおうじちく№46いせき,南八王子地区No.46遺跡,八王子市 宇津貫町,[平安時代],集落,[平安時代]住居,
13201076600,13201,766,みなみはちおうじちく№47いせき,南八王子地区No.47遺跡,八王子市 宇津貫町,[縄文時代（早期）],包蔵地,[縄文時代]炉,縄文土器
13201076700,13201,767,みなみはちおうじちく№48いせき,南八王子地区No.48遺跡,八王子市 宇津貫町,[縄文時代（早期）],包蔵地,[縄文時代]炉,
13201076800,13201,768,みなみはちおうじちく№49いせき,南八王子地区No.49遺跡,八王子市 宇津貫町　 兵衛二丁目,[縄文時代][古墳時代][平安時代][中世],集落,[縄文時代]土坑[中世以降]土坑　炭窯,
13201076900,13201,769,みなみはちおうじちく№50いせき,南八王子地区No.50遺跡,八王子市 兵衛二丁目,[縄文時代（中期）][古墳時代][平安時代][近世],集落・その他（炭窯）,[近世]段切り遺構　竪穴状遺構　井戸跡　炭窯　土坑　室　ピット　墓,縄文土器　土師器　須恵器　瓦　陶磁器　石器
13201077000,13201,770,みなみはちおうじちく№51いせき,南八王子地区No.51遺跡,八王子市 兵衛二丁目,[縄文時代（中期）][古墳時代][平安時代][近世],集落,[縄文時代]土坑　[近世]土坑,縄文土器　土師器
13201077100,13201,771,みなみはちおうじちく№52いせき,南八王子地区No.52遺跡,八王子市 宇津貫町　 兵衛二丁目,[縄文時代（早期?中期）][平安時代][近世],集落,[縄文時代]集石　陥穴　土坑　[平安時代]住居　[古墳時代]土坑　[近世]堀立柱建物跡,縄文土器　石器　土師器　須恵器　瓦
13201077200,13201,772,みなみはちおうじちく№53いせき,南八王子地区No.53遺跡,八王子市 宇津貫町,[縄文時代（早期・中期）],包蔵地,,縄文土器
13201077300,13201,773,みなみはちおうじちく№54・57いせき,南八王子地区No.54・57遺跡,八王子市 片倉町,[縄文時代（早期・中期）][古墳時代][平安時代][近世],集落・墳墓・城館,,縄文土器　土師器　須恵器　陶磁器
13201077500,13201,775,みなみはちおうじちく№56いせき,南八王子地区No.56遺跡,八王子市 片倉町,[縄文時代（早期?中期）][古墳時代][平安時代],集落,[縄文時代]住居,縄文土器　土師器　須恵器
13201077700,13201,777,みなみはちおうじちく№58いせき,南八王子地区No.58遺跡,八王子市 片倉町,[縄文時代（中期）][古墳時代][平安時代][近世],包蔵地,,縄文土器　土師器　須恵器　陶磁器
13201077800,13201,778,ばばやとみなみいせき,馬場谷戸南遺跡,八王子市 中野町　 左入町,[縄文時代（早期）][平安時代],集落,[縄文時代]住居　土坑　[平安時代]住居,縄文土器　土師器
13201077900,13201,779,みたけやまいせき,御嶽山遺跡,八王子市 大塚,[縄文時代（中期?後期）][古墳時代][平安時代],集落,[縄文時代]敷石住居　[古墳時代]住居　土坑　[時代不明]竪穴状遺構　集石　大形土坑　ピット群,縄文土器　打斧　磨斧　石鏃　石皿　石棒　土師器　須恵器　刀子　編み石
13201078000,13201,780,たまにゅーたうん№70いせき,多摩ニュータウン№70遺跡,八王子市 堀之内,[縄文時代（前期?中期）],包蔵地,,
13201078100,13201,781,たまにゅーたうん№71いせき,多摩ニュータウン№71遺跡,八王子市 堀之内　 東中野,[縄文時代（前期?中期）][奈良時代][平安時代],集落,[縄文時代]住居　炉穴　土坑　[奈良時代]住居　[奈良時代][平安時代]土坑,敲石　削器　縄文土器　石器　土師器　銭貨
13201078200,13201,782,たまにゅーたうん№149いせき,多摩ニュータウン№149遺跡,八王子市 松木,[中世][近世],墓地,,板碑　庚申塔
13201078300,13201,783,たまにゅーたうん№150いせき,多摩ニュータウン№150遺跡,八王子市 松木,[近世],墓地,,道祖神
13201078400,13201,784,たまにゅーたうん№171いせき,多摩ニュータウン№171遺跡,八王子市 南大沢,[中世][近世],墓地,,板碑　馬頭観音　地蔵尊　石仏
13201078500,13201,785,たまにゅーたうん№172いせき,多摩ニュータウン№172遺跡,八王子市 南大沢,[近世],墓地,,庚申塔
13201078600,13201,786,たまにゅーたうん№173いせき,多摩ニュータウン№173遺跡,八王子市 下柚木,[中世],墓地,,板碑
13201078700,13201,787,たまにゅーたうん№903いせき,多摩ニュータウン№903遺跡,八王子市 堀之内,[縄文時代（早期?中期）][奈良時代][平安時代][中世][近世],集落,[奈良時代][平安時代]火葬墓　[平安時代][中世]集石　焼土　土坑　地下式土坑　溝　畦畔　[近世]建物　土坑　井戸　水路,縄文土器　打斧　土師器　須恵器　陶器（灰釉）　瓦　陶磁器　砥石
13201078800,13201,788,たまにゅーたうん№291いせき,多摩ニュータウン№291遺跡,八王子市 南大沢,[中世],墓地,,板碑
13201078900,13201,789,たまにゅーたうん№292いせき,多摩ニュータウン№292遺跡,八王子市 南大沢,[中世],墓地,,板碑　五輪塔
13201079000,13201,790,たまにゅーたうん№904いせき,多摩ニュータウン№904遺跡,八王子市 堀之内,［縄文時代］,集落,,
13201079100,13201,791,たまにゅーたうん№905いせき,多摩ニュータウン№905遺跡,八王子市 越野,［縄文時代］,集落,,
13201079200,13201,792,たまにゅーたうん№408いせき,多摩ニュータウン№408遺跡,八王子市 別所,[旧石器時代][縄文時代（早期?中期）][奈良時代][平安時代][近世],集落,,
13201079300,13201,793,たまにゅーたうん№409いせき,多摩ニュータウン№409遺跡,八王子市 別所,[縄文時代（前期）],包蔵地,,
13201079400,13201,794,たまにゅーたうん№413いせき,多摩ニュータウン№413遺跡,八王子市 別所,[中世],墓地,,板碑
13201079500,13201,795,たまにゅーたうん№415いせき,多摩ニュータウン№415遺跡,八王子市 別所,[中世],墓地,,板碑
13201079600,13201,796,たまにゅーたうん№417いせき,多摩ニュータウン№417遺跡,八王子市 別所,[中世],墓地,,板碑
13201079700,13201,797,たまにゅーたうん№425いせき,多摩ニュータウン№425遺跡,八王子市 堀之内,[中世],墓地,,板碑
13201079800,13201,798,たまにゅーたうん№438いせき,多摩ニュータウン№438遺跡,八王子市 堀之内,[中世][近世],墓地,,板碑　五輪塔
13201079900,13201,799,たまにゅーたうん№906いせき,多摩ニュータウン№906遺跡,八王子市 堀之内,[縄文時代（早期?中期）][古墳時代],包蔵地,[縄文時代]土坑　[古墳時代]土坑,縄文土器　打斧　礫器
13201080000,13201,800,たまにゅーたうん№907いせき,多摩ニュータウン№907遺跡,八王子市 堀之内,[旧石器時代][縄文時代（早期?中期）][奈良時代][平安時代][中世][近世],集落,NT　432参照,
13201080100,13201,801,たまにゅーたうん№908いせき,多摩ニュータウン№908遺跡,八王子市 越野,[旧石器時代][縄文時代（早期）][縄文時代（前期）][縄文時代（ｋ荒中期）][奈良時代][平安時代][中世][近世],集落,NT　432参照,
13201080200,13201,802,たまにゅーたうん№494いせき,多摩ニュータウン№494遺跡,八王子市 上柚木,[中世],墓地,,板碑
13201080300,13201,803,たまにゅーたうん№643いせき,多摩ニュータウン№643遺跡,八王子市 南大沢,[縄文時代],包蔵地,[縄文時代]土坑　[時代不明]溝,縄文土器　打斧
13201080400,13201,804,たまにゅーたうん№644いせき,多摩ニュータウン№644遺跡,八王子市 南大沢,[旧石器時代][縄文時代（早期?後期）][奈良時代][平安時代][近世],包蔵地,[旧石器時代]]ユニット　[縄文時代]集石　炉穴　土坑　[近世]炭窯,ナイフ形石器　剥片　縄文土器　石器　土師器　陶磁器
13201080500,13201,805,たまにゅーたうん№646いせき,多摩ニュータウン№646遺跡,八王子市 南大沢,[縄文時代（早期?中期）][奈良時代][平安時代][中世][近世],包蔵地,[縄文時代]集石　土坑　[奈良時代][平安時代]土坑　[中世]土坑　炭窯　段切状遺構　溝,縄文土器　打斧　石鏃　掻器　磨石　土師器　須恵器　紡錘車　瓦　陶器（天目・灰釉）　擂鉢　ホウロク　鎌　鋏　小刀　鉄鏃
13201080600,13201,806,たまにゅーたうん№647いせき,多摩ニュータウン№647遺跡,八王子市 南大沢,[奈良時代][平安時代],包蔵地,,土師器　鉄滓
13201080700,13201,807,たまにゅーたうん№648いせき,多摩ニュータウン№648遺跡,八王子市 南大沢,[平安時代],その他（製鉄）,,土師器
13201080800,13201,808,たまにゅーたうん№649いせき,多摩ニュータウン№649遺跡,八王子市 南大沢,[奈良時代][平安時代],包蔵地,,土師器
13201080900,13201,809,たまにゅーたうん№651いせき,多摩ニュータウン№651遺跡,八王子市 南大沢,[平安時代][中世][近世],包蔵地,,土師器　土師質土器
13201081000,13201,810,たまにゅーたうん№652いせき,多摩ニュータウン№652遺跡,八王子市 南大沢,[縄文時代（中期）][弥生時代][近世],包蔵地,[縄文時代]集石　[弥生時代]土坑　[近世]土坑,縄文土器　石器　弥生土器
13201081100,13201,811,たまにゅーたうん№653いせき,多摩ニュータウン№653遺跡,八王子市 南大沢,[縄文時代][近世],包蔵地,,縄文土器　銭貨
13201081200,13201,812,たまにゅーたうん№654いせき,多摩ニュータウン№654遺跡,八王子市 別所,[縄文時代],包蔵地,,焼礫
13201081300,13201,813,たまにゅーたうん№655いせき,多摩ニュータウン№655遺跡,八王子市 別所,[奈良時代][平安時代],包蔵地,,土師器
13201081400,13201,814,たまにゅーたうん№656いせき,多摩ニュータウン№656遺跡,八王子市 別所,[奈良時代][平安時代],包蔵地,,土師器
13201081500,13201,815,たまにゅーたうん№657いせき,多摩ニュータウン№657遺跡,八王子市 別所,[縄文時代（前期）],包蔵地,,縄文土器
13201081600,13201,816,たまにゅーたうん№658いせき,多摩ニュータウン№658遺跡,八王子市 別所,[縄文時代（早期?中期）],包蔵地,[縄文時代]土坑,ナイフ形石器　尖頭器　削器　縄文土器　打斧　礫器　磨石　炭化物
13201081700,13201,817,たまにゅーたうん№659いせき,多摩ニュータウン№659遺跡,八王子市 南大沢,[縄文時代（前期）][奈良時代][平安時代],包蔵地,[縄文時代]土坑,縄文土器　石器　土師器
13201081800,13201,818,たまにゅーたうん№660いせき,多摩ニュータウン№660遺跡,八王子市 別所,[縄文時代（前期?中期）],包蔵地,,縄文土器　剥片
13201081900,13201,819,たまにゅーたうん№661いせき,多摩ニュータウン№661遺跡,八王子市 別所　 南大沢,[旧石器時代][縄文時代（早期?後期）][平安時代][近世],包蔵地,[縄文時代]集石　炉穴　土坑　[近世]溝　道路状遺構　[時代不明]焼土塊,石器　縄文土器　石器　土師器　須恵器
13201082000,13201,820,たまにゅーたうん№662いせき,多摩ニュータウン№662遺跡,八王子市 南大沢,[旧石器時代][縄文時代（早期?前期）],包蔵地,[縄文時代]土坑,剥片　縄文土器　石器
13201082100,13201,821,たまにゅーたうん№663いせき,多摩ニュータウン№663遺跡,八王子市 松木,[縄文時代（早期?中期）],包蔵地,[縄文時代]竪穴状遺構　土坑,縄文土器　石器
13201082200,13201,822,たまにゅーたうん№664いせき,多摩ニュータウン№664遺跡,八王子市 別所,[縄文時代（早期?中期）][奈良時代][平安時代][近世],包蔵地,[縄文時代]集石　土坑　溝　[奈良時代][平安時代]土坑　炭窯　溝　[近世]炭窯,縄文土器　打斧　礫器　石鏃　磨石
13201082300,13201,823,たまにゅーたうん№665いせき,多摩ニュータウン№665遺跡,八王子市 松木,[縄文時代（早期?前期）][平安時代][近世],包蔵地,[縄文時代]集石　土坑　[近世]竪穴状遺構　土坑　[時代不明]土坑,縄文土器　石器　土師器　須恵器　陶器　砥石　鉄片
13201082400,13201,824,たまにゅーたうん№666いせき,多摩ニュータウン№666遺跡,八王子市 南大沢,[縄文時代（早期）][奈良時代][平安時代][近世],包蔵地,[近世]炭窯　溝,縄文土器　石器　土師器
13201082500,13201,825,たまにゅーたうん№667いせき,多摩ニュータウン№667遺跡,八王子市 松木　 南大沢,[旧石器時代][縄文時代（前期）][奈良時代][平安時代],包蔵地,[縄文時代]土坑　[時代不明]配石,石刃　縄文土器
13201082600,13201,826,たまにゅーたうん№668いせき,多摩ニュータウン№668遺跡,八王子市 松木,[縄文時代（早期）],包蔵地,,縄文土器
13201082700,13201,827,たまにゅーたうん№669いせき,多摩ニュータウン№669遺跡,八王子市 松木,[縄文時代（前期?中期）][奈良時代][平安時代][中世][近世],包蔵地,,縄文土器　剥片　土師器　土師質土器　陶磁器
13201082800,13201,828,たまにゅーたうん№670いせき,多摩ニュータウン№670遺跡,八王子市 松木,[縄文時代（前期）][奈良時代][平安時代][近世],集落,[縄文時代]土坑　[近世]建物　井戸,縄文土器　石器　土師器　陶磁器　瓦　砥石　石臼　硯　金属製品　墓石
13201082900,13201,829,たまにゅーたうん№671いせき,多摩ニュータウン№671遺跡,八王子市 松木,[縄文時代（中期）][平安時代][近世],集落,[縄文時代]集石　土坑　[近世]建物　土坑　井戸,縄文土器　土師器　陶磁器　土製品　砥石　金属器　鉄滓
13201083000,13201,830,たまにゅーたうん№672いせき,多摩ニュータウン№672遺跡,八王子市 松木,[近世],包蔵地,[近世]炭窯,陶磁器　銭貨
13201083100,13201,831,たまにゅーたうん№673いせき,多摩ニュータウン№673遺跡,八王子市 松木,[縄文時代（前期）][近世],包蔵地,,縄文土器　石器　陶磁器
13201083200,13201,832,たまにゅーたうん№674いせき,多摩ニュータウン№674遺跡,八王子市 松木,[縄文時代（早期?中期）][奈良時代][平安時代],包蔵地,[縄文時代]焼土　土坑,縄文土器　石器　土師器　須恵器　陶磁器
13201083300,13201,833,たまにゅーたうん№675いせき,多摩ニュータウン№675遺跡,八王子市 松木,[縄文時代（前期）][平安時代][近世],集落,[平安時代]土坑　[近世]建物　炭窯,縄文土器　石器　土師器　須恵器　鉄製品　陶磁器
13201083400,13201,834,たまにゅーたうん№676いせき,多摩ニュータウン№676遺跡,八王子市 松木,[縄文時代（早期?前期）][弥生時代][近世],包蔵地,[縄文時代]集石　集石土坑　土坑　[近世]炭窯,縄文土器　石器　土製けつ状耳飾　弥生土器　陶磁器
13201083500,13201,835,たまにゅーたうん№677いせき,多摩ニュータウン№677遺跡,八王子市 松木,[縄文時代（早期?中期）][平安時代][近世],集落,[縄文時代]集石 土坑 [平安時代]住居 土坑 [近世]土坑 焼土 炭窯 段切り 溝,縄文土器 石器 土師器 須恵器 陶磁器
13201083600,13201,836,たまにゅーたうん№678いせき,多摩ニュータウン№678遺跡,八王子市 松木,[縄文時代（前期?中期）][奈良時代][平安時代][近世],包蔵地,,縄文土器　土師器　須恵器　陶器
13201083700,13201,837,たまにゅーたうん№679いせき,多摩ニュータウン№679遺跡,八王子市 松木,[縄文時代（早期?中期）][平安時代][近世],集落,[平安時代]集石　溝　[近世]建物,縄文土器　石器　土師器　須恵器　陶磁器
13201083800,13201,838,たまにゅーたうん№680いせき,多摩ニュータウン№680遺跡,八王子市 松木,[縄文時代（早期?中期）][平安時代][近世],包蔵地,[平安時代]焼土　土坑　[近世]土坑,縄文土器　石器　土師器　陶器（灰釉）　陶磁器
13201083900,13201,839,たまにゅーたうん№681いせき,多摩ニュータウン№681遺跡,八王子市 松木,[旧石器時代][縄文時代（早期?中期）][奈良時代][平安時代][近世],包蔵地,[縄文時代]集石　土坑　[近世]土坑　炭窯　墓壙,ナイフ形石器　縄文土器　土師器　須恵器　陶磁器　銭貨　獣骨
13201084000,13201,840,たまにゅーたうん№682いせき,多摩ニュータウン№682遺跡,八王子市 松木,[縄文時代（早期?前期）][古墳時代],包蔵地,[縄文時代]集石　土坑　[古墳時代]土坑,縄文土器　打斧　礫器　有舌尖頭器　石匙　磨石　土製円板
13201084100,13201,841,たまにゅーたうん№683いせき,多摩ニュータウン№683遺跡,八王子市 別所,[縄文時代（早期）][奈良時代][平安時代][近世],集落,[縄文時代]炉穴　土坑　[平安時代]住居　[近世]炭窯,縄文土器　土師器　須恵器
13201084200,13201,842,たまにゅーたうん№684いせき,多摩ニュータウン№684遺跡,八王子市 別所,[縄文時代（前期?中期）][近世],包蔵地,,縄文土器　陶磁器　土師質土器
13201084300,13201,843,たまにゅーたうん№685いせき,多摩ニュータウン№685遺跡,八王子市 別所,[縄文時代（前期?中期）][奈良時代][平安時代][中世][近世],包蔵地,[縄文時代]集石　[近世]柱穴群　石組遺構,縄文土器　石器　土師器　須恵器　陶器（天目）　土師質土器　陶磁器
13201084400,13201,844,たまにゅーたうん№686いせき,多摩ニュータウン№686遺跡,八王子市 別所,[近世],包蔵地,,鉄滓
13201084500,13201,845,たまにゅーたうん№687いせき,多摩ニュータウン№687遺跡,八王子市 別所,[縄文時代（前期）],包蔵地,,縄文土器
13201084600,13201,846,たまにゅーたうん№688いせき,多摩ニュータウン№688遺跡,八王子市 別所,[縄文時代（前期）][平安時代][中世][近世],集落,[中世][近世]建物 集石 井戸 土坑 地下式土坑 溝,縄文土器 土師器 陶磁器 土師質土器 舶載青磁 金属製品 石製品 板碑 銭貨 木製品
13201084700,13201,847,たまにゅーたうん№689いせき,多摩ニュータウン№689遺跡,八王子市 別所,[縄文時代（中期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器
13201084800,13201,848,たまにゅーたうん№690いせき,多摩ニュータウン№690遺跡,八王子市 別所,[縄文時代（前期）],包蔵地,,縄文土器
13201084900,13201,849,たまにゅーたうん№691いせき,多摩ニュータウン№691遺跡,八王子市 別所,[縄文時代（前期?中期）][近世],包蔵地,,縄文土器　陶磁器
13201085000,13201,850,たまにゅーたうん№692いせき,多摩ニュータウン№692遺跡,八王子市 別所,[縄文時代（早期?後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世],集落・城館・墓地,[古墳時代]住居　[平安時代]住居　[平安時代][中世]建物　集石　井戸　土坑　地下式土坑　鍛冶工房　墓壙　段切状遺構　溝　柵列　[近世]建物　土坑　室　井戸　山砂採掘坑　炭窯　溝,縄文土器　石器　弥生土器　土師器　須恵器　陶磁器　舶載陶磁器　釘　刀子　火打ち金具　包丁　鋏　鉄製品　鞴羽口　銅製品　和鏡　銭貨　鉄滓　土師質土器　硯　砥石　石臼　石鍋　瓦　木製品　人骨　馬歯骨
13201085100,13201,851,たまにゅーたうん№693いせき,多摩ニュータウン№693遺跡,八王子市 別所,[縄文時代（前期）][縄文時代（後期）][中世][近世],集落,[中世]建物　溝　[近世]建物　土坑,縄文土器　陶磁器　土師質土器　須恵質土器
13201085200,13201,852,たまにゅーたうん№694いせき,多摩ニュータウン№694遺跡,八王子市 別所,[縄文時代（前期）][縄文時代（中期）][近世],包蔵地,[近世]土坑　炭窯　溝,縄文土器　打斧　陶磁器　土師質土器
13201085300,13201,853,たまにゅーたうん№695いせき,多摩ニュータウン№695遺跡,八王子市 別所　 松木,[縄文時代（後期）],包蔵地,,縄文土器　礫
13201085400,13201,854,たまにゅーたうん№696いせき,多摩ニュータウン№696遺跡,八王子市 別所,[奈良時代][平安時代],包蔵地,,土師器　焼礫
13201085500,13201,855,たまにゅーたうん№697いせき,多摩ニュータウン№697遺跡,八王子市 別所,[縄文時代（前期）],包蔵地,,縄文土器
13201085600,13201,856,たまにゅーたうん№698いせき,多摩ニュータウン№698遺跡,八王子市 別所,[縄文時代（前期）][縄文時代（中期）][近世],包蔵地,[近世]炭窯,
13201085700,13201,857,たまにゅーたうん№699いせき,多摩ニュータウン№699遺跡,八王子市 別所,[旧石器時代][縄文時代（早期）][縄文時代（前期）][縄文時代（中期）],集落,[縄文時代]住居　焼土　土坑,尖頭器　縄文土器　打斧　礫器　石鏃
13201085800,13201,858,たまにゅーたうん№700いせき,多摩ニュータウン№700遺跡,八王子市 別所,[縄文時代（前期）][奈良時代][平安時代],包蔵地,,縄文土器　石鏃　土師器
13201085900,13201,859,たまにゅーたうん№701いせき,多摩ニュータウン№701遺跡,八王子市 別所,[縄文時代][奈良時代][平安時代],包蔵地,[縄文時代]土坑,縄文土器　石器　礫
13201086000,13201,860,たまにゅーたうん№702いせき,多摩ニュータウン№702遺跡,八王子市 別所,[縄文時代（前期）][奈良時代][平安時代][中世][近世],包蔵地,[近世]井戸　溝,縄文土器　石器　陶器
13201086100,13201,861,たまにゅーたうん№703いせき,多摩ニュータウン№703遺跡,八王子市 別所,[縄文時代（前期）][縄文時代（中期）][奈良時代][平安時代],包蔵地,,縄文土器　石器　土師器
13201086200,13201,862,たまにゅーたうん№704いせき,多摩ニュータウン№704遺跡,八王子市 別所,[縄文時代（前期）],包蔵地,,縄文土器
